zip,member,size,crc32,status,matched_path
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment2_CT.wav,6934190,00759203,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment3_CT.wav,5055238,3cd3a3dc,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment4_CT.wav,6061396,cd9f3eb9,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment_CT.wav,7603244,fd5ea666,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Acid Cast/WC_Acid_Torment_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast2_CT.wav,10309778,31688e56,NAME_ONLY,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast3_CT.wav,2461534,1cc48af2,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast4_CT.wav,3352810,e8097bf5,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast_CT.wav,2845994,52067dd0,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderCast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderRainCast_CT.wav,3961870,e8b7f81e,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_BoulderRainCast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell2_CT.wav,4158748,93364ead,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell3_CT.wav,5215870,dc553655,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell_CT.wav,8119216,a51a867f,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell_beast2_CT.wav,3283250,65ddc73a,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell_beast2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell_beast_CT.wav,5702444,4ebcca90,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_CurseSpell_beast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell2_CT.wav,8963674,1ed2fcf9,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell3_CT.wav,3935092,5c94316e,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell4_CT.wav,2946902,aae1f246,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell5_CT.wav,6619934,f1ccfb71,NAME_ONLY,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell5_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell6_CT.wav,5474638,8ff33a40,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell6_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell_CT.wav,10022444,36d4f6ba,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell_beast_CT.wav,8963674,82393f2b,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DestructionSpell_beast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DustSpell2_CT.wav,2425448,fc5c3ae0,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DustSpell2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DustSpell3_CT.wav,3573656,9eca9e45,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DustSpell3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DustSpell_CT.wav,3114752,db9de66d,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_DustSpell_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_EarthShock2_CT.wav,4032124,9fe48f6f,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_EarthShock2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_EarthShock_CT.wav,3168124,230a6ad7,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_EarthShock_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell2_CT.wav,6504424,a4ebc3ef,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell3_CT.wav,14566102,6841b94e,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell4_CT.wav,14508484,dec8c212,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell_CT.wav,7810342,c25e4aaf,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_GroundOpeningSpell_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison2_CT.wav,3612104,f2742cf6,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison3_CT.wav,3777932,2c673e04,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison4_CT.wav,4079392,d0da2691,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison5_CT.wav,5079352,d133968c,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison5_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison6_CT.wav,6717388,5e61fcaa,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison6_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison7_CT.wav,4209202,8394bcac,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison7_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison_CT.wav,2770250,c32285e6,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison_beast_CT.wav,3237878,2d25e79b,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Imprison_beast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast2_CT.wav,2975450,bc4e0bcf,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast3_CT.wav,3601816,42daf4f1,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast4_CT.wav,2618770,68ecf21d,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast_CT.wav,3466378,fc11f755,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast_beast2_CT.wav,3110444,4e52861a,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast_beast2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast_beast_CT.wav,4838444,6e465453,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_KillCast_beast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze2_CT.wav,2246444,a21d4093,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze_CT.wav,3470092,5dc9f8a6,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze_beast2_CT.wav,2764844,91ec2b9f,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze_beast2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze_beast_CT.wav,4498604,515a674c,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Paralyze_beast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification2_CT.wav,4104050,c8393d91,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification3_CT.wav,4838444,e07ce52d,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification4_CT.wav,2462450,8a415789,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification5_CT.wav,3735346,1f529d25,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification5_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification_CT.wav,3110444,0d4ca127,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Earth Cast/WC_Earth_Petrification_CT.wav
