sib	rel	size	reason	main_rel
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/G/Global Awards - [ 8916110 ]/Global Awards (Short, Shortesеt, Fanfares).wav	47734538	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Corporate Logo Pack - [ 513541 ]/Good Result logo - [ 234679 ]/Good Result logo.wav	3107610	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rock Music Power Pack - [ 3799294 ]/Metalheadz/Metalheadz.mp3	3398759	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rock Music Power Pack - [ 3799294 ]/Metalheadz/Metalheadz.wav	9536000	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Modern Electronic Logo 3 - [ 935534 ]/Modern Electronic Logo 3.wav	3540624	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Modern Electronic Logo 3 - [ 860014 ]/Modern Electronic Logo 3.wav	3540624	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Vocal Lullaby Pack - [ 19612930 ]/Mother's Lullaby - [ 10760091 ]/Mother's Lullaby.mp3	6762879	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Vocal Lullaby Pack - [ 19612930 ]/Mother's Lullaby - [ 10760091 ]/Mother's Lullaby.wav	58560768	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Bright Uplifting Grand Motivational - [ 6590080 ]/Bright Uplifting Grand Motivational (Main version).wav	28026160	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Bright Uplifting Grand Motivational - [ 6590080 ]/Bright Uplifting Grand Motivational (Main version).mp3	7592927	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Bright Uplifting Grand Motivational - [ 6590080 ]/Bright Uplifting Grand Motivational (Extended Version).wav	52025356	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Bright Uplifting Grand Motivational - [ 6590080 ]/Bright Uplifting Grand Motivational (Extended Version).mp3	13034754	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Modern Electronic Logo 4 - [ 1021790 ]/Modern Electronic Logo 4.wav	2803524	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Modern Electronic Logo 4 - [ 860014 ]/Modern Electronic Logo 4.wav	2803524	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rock Music Power Pack - [ 3799294 ]/Massive Firepower/Massive_Firepower.mp3	4129071	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rock Music Power Pack - [ 3799294 ]/Massive Firepower/Massive_Firepower.wav	12755868	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Feel Good Music Pack - [ 5307389 ]/Movie Groovy - [ 5196843 ]/Movie Groovy.MP3	5544535	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Feel Good Music Pack - [ 5307389 ]/Movie Groovy - [ 5196843 ]/Movie Groovy.WAV	19001592	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Modern Electronic Logo 2 - [ 860014 ]/Modern Electronic Logo 2.wav	4617924	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/U/Upbeat Happy Pack - [ 21440278 ]/Merry Celebration - [ 21335539 ]/Merry Celebration.wav	35117032	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/U/Upbeat Happy Pack - [ 21440278 ]/Merry Celebration - [ 21335539 ]/Merry Celebration.mp3	4638949	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Modern Electronic Logo - [ 537029 ]/Modern Electronic Logo.wav	4202124	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Hi-Tech Stinger 2 - [ 686115 ]/Hi-Tech Stinger 2.wav	3975324	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Modern Electronic Logos Pack - [ 1742640 ]/Hi-Tech Stinger - [ 683599 ]/Hi-Tech Stinger.wav	3005124	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Underscores Pack - [ 3401219 ]/Mellow Underscores - [ 2694453 ]/Mellow Underscores (Full).mp3	7292974	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Underscores Pack - [ 3401219 ]/Mellow Underscores - [ 2694453 ]/Mellow Underscores (Full).wav	26730924	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Motivation Corporate Pack - [ 23150953 ]/For Business - [ 22804352 ]/For Business.mp3	5656529	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/M/Motivation Corporate Pack - [ 23150953 ]/For Business - [ 22804352 ]/For Business.wav	46343702	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Christmas Music Pack - [ 145547 ]/Memories of Last Christmas - [ 140992 ]/Memories of Last Christmas.wav	10103018	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Piano Music Pack 1 - [ 334578 ]/Warm Summer Uplifting Acoustic - [ 300816 ]/Warm Summer (2.19).mp3	7211445	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Piano Music Pack 1 - [ 334578 ]/Warm Summer Uplifting Acoustic - [ 300816 ]/Warm Summer (2.19).wav	26345172	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Heavenly Beauty - [ 3205270 ]/Heavenly Beauty (Full).wav	30145036	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/A/Angle Of Paradise - [ 3031549 ]/Angle Of Paradise (Full).wav	31498622	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Heavenly Beauty - [ 3205270 ]/Heavenly Beauty (Full).mp3	8065534	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/A/Angle Of Paradise - [ 3031549 ]/Angle Of Paradise (Full).mp3	8372470	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Cinematic Theme - [ 3294744 ]/Cinematic Theme (Full).mp3	5978578	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Cinematic Theme - [ 3294744 ]/Cinematic Theme (Full).wav	20932996	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rock Music Power Pack - [ 3799294 ]/Psychadelic Punk Rockers/Psychadelic_Punk_Rockers.wav	19771224	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rock Music Power Pack - [ 3799294 ]/Psychadelic Punk Rockers/Psychadelic_Punk_Rockers.mp3	5719420	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Cinematic Pack - [ 2721674 ]/Peaceful Dawn - [ 642062 ]/Peaceful Dawn (Full).wav	24325796	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Cinematic Pack - [ 2721674 ]/Peaceful Dawn - [ 642062 ]/Peaceful Dawn (Full).mp3	6743396	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2 (No violins).mp3	1796314	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2 (No violins).wav	2468000	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2 (Long release no violins).wav	2740560	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2.wav	2468000	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2 (Long release).wav	2740560	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2 (Long release).mp3	1857910	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2 (Long release no violins).mp3	1857910	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/Q/Quick Logo Sting Pack - [ 7477588 ]/Piano Logo Reveal 2 - [ 7241550 ]/Piano Logo Reveal 2.mp3	1796314	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Cinematic Pack - [ 2721674 ]/Photos and Memories - [ 1128523 ]/Photos and Memories (Full).wav	25094160	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Cinematic Pack - [ 2721674 ]/Photos and Memories - [ 1128523 ]/Photos and Memories (Full).mp3	6927310	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Christmas Music Pack - [ 145547 ]/Preparation for Christmas - [ 140989 ]/Preparation for Christmas.wav	8045810	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Relax Chill Romantic Backgrounds - [ 1219832 ]/Relax Chill Melody Logo.wav	6408508	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Relax Chill Romantic Backgrounds - [ 1219832 ]/Relax Chill Melody.wav	21803448	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Relax Chill Romantic Backgrounds - [ 1219832 ]/Relax Chill Melody Melody Loop.wav	5446672	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rainbow in my Heart - [ 4463304 ]/Rainbow in my Heart (Full).wav	26240434	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Rainbow in my Heart - [ 4463304 ]/Rainbow in my Heart (Full).mp3	7187195	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Pack - [ 1766691 ]/Reminisce - [ 864588 ]/Reminisce (Full).wav	35029300	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Pack - [ 1766691 ]/Reminisce - [ 864588 ]/Reminisce (Full).mp3	9180033	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Relax Chill Romantic Backgrounds - [ 1219832 ]/Relax Chill Background Music.wav	23686292	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Relax Chill Romantic Backgrounds - [ 1219832 ]/Relax Chill Background Music Loop.wav	6506164	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Relax Chill Romantic Backgrounds - [ 1219832 ]/Relax Chill Background Music Logo.wav	8346064	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Underscores Pack - [ 3401219 ]/Flying to Heaven - [ 2924016 ]/Flying to Heaven (Full).mp3	6827350	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Underscores Pack - [ 3401219 ]/Flying to Heaven - [ 2924016 ]/Flying to Heaven (Full).wav	24677128	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Pack - [ 1766691 ]/Butterfly - [ 1030082 ]/Butterfly (Full).wav	29415336	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Pack - [ 1766691 ]/Butterfly - [ 1030082 ]/Butterfly (Full).mp3	7907347	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Movie Starter Pack - [ 3902052 ]/Hope - [ 2434151 ]/Hope (Full).wav	33648404	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Movie Starter Pack - [ 3902052 ]/Hope - [ 2434151 ]/Hope (Full).mp3	8879267	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Movie Starter Pack - [ 3902052 ]/A Moment of Reflection - [ 3021384 ]/A Moment of Reflection (Full).mp3	5654748	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/R/Romantic Movie Starter Pack - [ 3902052 ]/A Moment of Reflection - [ 3021384 ]/A Moment of Reflection (Full).wav	19454504	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Christmas Mystery - [ 6164175 ]/Christmas mystery.mp3	5873134	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Christmas Mystery - [ 6164175 ]/Christmas mystery.wav	20468754	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Feel Good Music Pack - [ 5307389 ]/High Tech Theme - [ 5210940 ]/High Tech Theme.MP3	5437956	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Feel Good Music Pack - [ 5307389 ]/High Tech Theme - [ 5210940 ]/High Tech Theme.WAV	18531192	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Fire Reveal Logo - [ 1923754 ]/Fire Reveal Logo ( second part ).wav	2478940	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Fire Reveal Logo - [ 1923754 ]/Fire Reveal Logo ( second part ).mp3	1800762	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Hip-Hop Fashion Upbeat - [ 20044346 ]/Hip-Hop Fashion Upbeat (Main With Vocals).mp3	6398510	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Fashion Event - [ 117462859 ]/117462859_fashion-event_by_sg-audio.mp3	6362210	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Cinematic Piano Pack - [ 4172759 ]/4. Forever in My Heart_mp3.mp3	7442428	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Cinematic Piano Pack - [ 4172759 ]/4. Forever in My Heart_wav.wav	27394012	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Christmas Loops - [ 148332 ]/Fairytale Holiday Loop 2 - [ 148283 ]/Fairytale Holiday Loop 2.wav	4163792	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/C/Colorful Fashion Intro - [ 13345925 ]/Colorful Fashion Intro 13345925.mp3	4595706	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/F/Fire Whoosh Logo - [ 6526710 ]/6526710_fire-whoosh-logo_by_illuminations_preview.mp3	3623020	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Vocal Lullaby Pack - [ 19612930 ]/Angel's Lullaby - [ 19539360 ]/Angel's Lullaby.mp3	5848554	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Vocal Lullaby Pack - [ 19612930 ]/Angel's Lullaby - [ 19539360 ]/Angel's Lullaby.wav	48470456	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Beautiful Ambient Atmosphere - [ 6484475 ]/The Muse Maker - The Beauty Outside.wav	19980344	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Birthday Party - [ 5131222 ]/Birthday Party (Loop 2).wav	4013124	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Birthday Party - [ 5131222 ]/Birthday Party (Loop 1).wav	4013124	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Birthday Party - [ 5131222 ]/Birthday Party (Loop 3).wav	4013128	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/B/Birthday Party - [ 5131222 ]/Birthday Party (Main Theme).wav	21817972	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Laid Back Ukulele - [ 16250492 ]/16250492_happy-laid-back-ukulele_by_musicmode.mp3	9718403	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Loop 3).mp3	2062504	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Loop 1).wav	5645686	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Background Verison No Melody).wav	45108880	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Loop 1).mp3	2061460	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Loop 2).wav	5623214	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [20925132 ]/Happy Kids Music_Main Version.wav	45270896	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [20925132 ]/Happy Kids Music_Main Version.mp3	6549740	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Background Verison No Melody).mp3	6531992	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Loop 3).wav	5652366	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Kids Music - [ 20925132 ]/Happy Kids Music (Loop 2).mp3	2059372	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Pack Vol 3 - [ 20848940 ]/Happy Go Lucky - [ 20726052 ]/20848940_happy-pack-vol-3_by_goodcatstudios_Happy-Go-Lucky.wav	43935828	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Pack Vol 3 - [ 20848940 ]/Happy Go Lucky - [ 20726052 ]/20848940_happy-pack-vol-3_by_goodcatstudios_Happy-Go-Lucky.mp3	6398538	dup_internal	
音乐&音效库	190606-06AG【AudioJungle宣传包装配乐AE模板背景音乐合集完整67G】/AJ2012-2019/AudioJungle Stock Music Bundle/H/Happy Pack Vol 3 - [ 20848940 ]/Ukulele Feel Good - [ 20743738 ]/20848940_happy-pack-vol-3_by_goodcatstudios_Ukulele-Feel-Good.mp3	7411218	dup_internal	
